集团名称,成员名称,成员类型
重庆电子信息职业教育集团,重庆青年职业技术学院,
重庆电子信息职业教育集团,重庆机电职业技术学院,
重庆电子信息职业教育集团,重庆三峡职业学院,
重庆电子信息职业教育集团,重庆工贸职业技术学院,
重庆电子信息职业教育集团,重庆能源职业学院,
重庆电子信息职业教育集团,重庆公共运输职业学院,
重庆电子信息职业教育集团,重庆商务职院,
重庆电子信息职业教育集团,重庆电讯职业学院,
重庆电子信息职业教育集团,重庆电力高等专科学校,
重庆电子信息职业教育集团,四川三河职业学院,
重庆电子信息职业教育集团,重庆房地产职业学院,
重庆电子信息职业教育集团,重庆市立信职教中心,
重庆电子信息职业教育集团,重庆市酉阳县职教中心,
重庆电子信息职业教育集团,重庆市教育管理学校,
重庆电子信息职业教育集团,重庆市龙门浩职业教育中心,
重庆电子信息职业教育集团,重庆市黔江区民族职业教育中心,
重庆电子信息职业教育集团,巫溪文峰职业中学校,
重庆电子信息职业教育集团,重庆铜梁职教中心,
重庆电子信息职业教育集团,重庆云凯科技有限公司,
重庆电子信息职业教育集团,重庆昂码信息科技有限公司,
重庆电子信息职业教育集团,重庆城银科技有限公司,
重庆电子信息职业教育集团,重庆叠榭信息科技有限公司,
重庆电子信息职业教育集团,重庆凯米腾科技有限公司,
重庆电子信息职业教育集团,重庆世喆科技有限公司,
重庆电子信息职业教育集团,重庆朔悦科技有限公司,
重庆电子信息职业教育集团,重庆立固网兴网络有限公司,
重庆电子信息职业教育集团,重庆满四山科技有限公司,
重庆电子信息职业教育集团,重庆微标科技有限公司,
重庆电子信息职业教育集团,重庆中集物流股份有限公司,
重庆电子信息职业教育集团,重庆百居电子商务有限公司,
重庆电子信息职业教育集团,金电联行（重庆）信息技术有限公司,
重庆电子信息职业教育集团,重庆库嘉教育科技发展有限公司,
重庆电子信息职业教育集团,重庆欧法教育信息咨询服务有限公司,
重庆电子信息职业教育集团,重庆隆鑫通用动力股份有限公司,
重庆电子信息职业教育集团,重庆远发耀翼企业管理咨询有限公司,
重庆电子信息职业教育集团,重庆长帆新能源汽车有限公司,
重庆电子信息职业教育集团,北汽银翔汽车有限公司,
重庆电子信息职业教育集团,恒亦明（重庆）科技有限公司,
重庆电子信息职业教育集团,聚物腾云物联网（上海）有限公司,
重庆电子信息职业教育集团,重庆汇锦电子工程有限公司,
重庆电子信息职业教育集团,重庆卓鹏科技有限公司,
重庆电子信息职业教育集团,重庆宇凡光电科技有限公司,
重庆电子信息职业教育集团,中电科技集团重庆声光电有限公司,
重庆电子信息职业教育集团,重庆君歌电子科技有限公司,
重庆电子信息职业教育集团,重庆中科渝芯电子有限公司,
重庆电子信息职业教育集团,北京百科融创教学仪器设备有限公司,
重庆电子信息职业教育集团,重庆百立丰科技有限公司,
重庆电子信息职业教育集团,大唐移动通信设备有限公司,
重庆电子信息职业教育集团,广东华讯工程有限公司,
重庆电子信息职业教育集团,重庆环联科技有限公司,
重庆电子信息职业教育集团,中国铁塔股份有限公司重庆分公司,
重庆电子信息职业教育集团,重庆爱立信通讯有限公司,
重庆电子信息职业教育集团,重庆永鹏网络科技有限公司,
重庆电子信息职业教育集团,重庆观度科技有限公司,
重庆电子信息职业教育集团,重庆仁宝机电成套设备有限公司,
重庆电子信息职业教育集团,珠海因尔科技有限公司,
重庆电子信息职业教育集团,重庆敏特汽车零部件有限公司,
重庆电子信息职业教育集团,北京天融信网络安全技术有限公司,
重庆电子信息职业教育集团,重庆小企鹅科技有限公司,
重庆电子信息职业教育集团,重庆晓维网络科技有限公司,
重庆电子信息职业教育集团,重庆银拓信息技术有限责任公司,
重庆电子信息职业教育集团,神州数码,
重庆电子信息职业教育集团,泰国北标工业教育学院,
重庆电子信息职业教育集团,泰国春武里技术学院,
重庆电子信息职业教育集团,泰国班派工业教育学院,
重庆电子信息职业教育集团,泰国洛坤技术学院,
重庆电子信息职业教育集团,泰国蓝彭技术学院,
重庆电子信息职业教育集团,泰国北榄技术学院,
重庆电子信息职业教育集团,韩国东亚大学,
重庆电子信息职业教育集团,韩国启明大学,
广西学前教育职业教育集团,桂林师范高等专科学校,
广西学前教育职业教育集团,广西民办协会学前教育专业委员会,
广西学前教育职业教育集团,广西幼儿师范高等专科学校,
广西学前教育职业教育集团,广西现代职业技术学院,
广西学前教育职业教育集团,柳州城市职业学院,
广西学前教育职业教育集团,钦州市合浦师范学校,
广西学前教育职业教育集团,桂林市兴安师范学校,
广西学前教育职业教育集团,河池市巴马民族师范学校,
广西学前教育职业教育集团,南宁市第四职业技术学校,
广西学前教育职业教育集团,平果县第一幼儿园,
广西学前教育职业教育集团,百色市幼儿园,
广西学前教育职业教育集团,梧州市第一幼儿园,
广西学前教育职业教育集团,河池市直属机关幼儿园,
广西学前教育职业教育集团,柳州市直属机关幼儿园,
广西学前教育职业教育集团,桂林市七星托幼教育集团七星幼儿园,
广西学前教育职业教育集团,中共广西壮族自治区委员会机关保育院,
广西学前教育职业教育集团,广西实验幼儿园,
广西学前教育职业教育集团,广西壮族自治区直属机关第三幼儿园,
广西学前教育职业教育集团,广西壮族自治区直属机关第一幼儿园,
广西学前教育职业教育集团,广西大学第二幼儿园,
广西学前教育职业教育集团,南宁市第一幼儿园,
南宁市中等职业教育商贸旅游专业集团,南宁市政府,
南宁市中等职业教育商贸旅游专业集团,南宁职业技术学院,
南宁市中等职业教育商贸旅游专业集团,南宁富桂精密工业有限公司,
南宁市中等职业教育商贸旅游专业集团,南宁市教育局,
南宁市中等职业教育商贸旅游专业集团,南宁市科学技术局,
南宁市中等职业教育商贸旅游专业集团,南宁市工业和信息化局,
南宁市中等职业教育商贸旅游专业集团,南宁市人力资源和社会保障局,
南宁市中等职业教育商贸旅游专业集团,南宁市商务局,
南宁市中等职业教育商贸旅游专业集团,南宁市外事办公室,
南宁市中等职业教育商贸旅游专业集团,南宁市西乡塘区政府,
南宁市中等职业教育商贸旅游专业集团,南宁市五象新区管委会,
南宁市中等职业教育商贸旅游专业集团,南宁高新区管委会,
南宁市中等职业教育商贸旅游专业集团,南宁经济技术开发区管委会,
南宁市中等职业教育商贸旅游专业集团,广西一东盟经济开发区管委会,
南宁市中等职业教育商贸旅游专业集团,南宁交通投资集团有限公司,
南宁市中等职业教育商贸旅游专业集团,南宁轨道交通集团有限责任公司,
南宁市中等职业教育商贸旅游专业集团,南宁产业投资集团有限责任公司,
南宁市中等职业教育商贸旅游专业集团,南宁金融投资集团有限责任公司,
南宁市中等职业教育商贸旅游专业集团,南宁市教育科学研究所,
南宁市中等职业教育商贸旅游专业集团,南宁市职业教育中心,
南宁市中等职业教育商贸旅游专业集团,南宁市第一职业技术学校,
南宁市中等职业教育商贸旅游专业集团,南宁市第三职业技术学校,
南宁市中等职业教育商贸旅游专业集团,南宁市第六职业技术学校,
南宁市中等职业教育商贸旅游专业集团,南宁市武鸣区职业技术学校,
南宁市中等职业教育商贸旅游专业集团,广西南宁技师学院,
南宁市中等职业教育商贸旅游专业集团,广西新华书店集团股份有限公司,
南宁市中等职业教育商贸旅游专业集团,北京奇安信科技有限公司,
南宁市中等职业教育商贸旅游专业集团,广西西大旅游科学研究院,
南宁市中等职业教育商贸旅游专业集团,广西报关协会,
南宁市中等职业教育商贸旅游专业集团,思科(中国)有限公司,
南宁市中等职业教育商贸旅游专业集团,广州屈臣氏个人用品商店有限公司,
南宁市中等职业教育商贸旅游专业集团,广西烹饪餐饮行业协会,
南宁市中等职业教育商贸旅游专业集团,广西纵览线缆集团有限公司,
南宁市中等职业教育商贸旅游专业集团,广东星艺装饰集团广西分公司,
南宁市中等职业教育商贸旅游专业集团,广西鑫伟酒店管理有限公司南宁鑫伟万豪酒店,
南宁市中等职业教育商贸旅游专业集团,广西苏宁易购销售有限公司,
南宁市中等职业教育商贸旅游专业集团,上海国际主题乐园有限公司,
南宁市中等职业教育商贸旅游专业集团,广州市赛时国际货运代理有限公司,
南宁市中等职业教育商贸旅游专业集团,深圳市跨境电子商务协会,
南宁市中等职业教育商贸旅游专业集团,广西华辉装饰集团,
南宁市中等职业教育商贸旅游专业集团,清华大学电子商务交易技术国家工程实验室,
南宁市中等职业教育商贸旅游专业集团,北京中清研信息技术研究院,
深圳第一职业教育集团,深圳市第一职业技术学校,学校教育机构
深圳第一职业教育集团,深圳市第二职业技术学校,学校教育机构
深圳第一职业教育集团,深圳市第三职业技术学校,学校教育机构
深圳第一职业教育集团,深圳市新鹏职业高级中学,学校教育机构
深圳第一职业教育集团,深圳市开放职业技术学校,学校教育机构
深圳第一职业教育集团,深圳市博伦职业技术学校,学校教育机构
深圳第一职业教育集团,深圳市奋达职业技术学校,学校教育机构
深圳第一职业教育集团,深圳市宝山技工学校,学校教育机构
深圳第一职业教育集团,深圳中华职业进修学校,学校教育机构
深圳第一职业教育集团,深圳市教育科学研究院,学校教育机构
深圳第一职业教育集团,新西兰怀卡托理工学院,学校教育机构
深圳第一职业教育集团,北京理工大学深圳研究院,学校教育机构
深圳第一职业教育集团,深圳福田区精英职业培训学校,学校教育机构
深圳第一职业教育集团,深圳市盐田区华智培训学校,学校教育机构
深圳第一职业教育集团,贵州省毕节市七星关区中等职业学校,学校教育机构
深圳第一职业教育集团,深圳职业技术学院汽车与交通学院,学校教育机构
深圳第一职业教育集团,中兴通讯学院NC教育管理中心,学校教育机构
深圳第一职业教育集团,深圳市现代服务业职业教育实训基地,学校教育机构
深圳第一职业教育集团,深圳市眼镜产业职业教育实训基地,学校教育机构
深圳第一职业教育集团,深圳职业技术学院技术与职业教育研究所,学校教育机构
深圳第一职业教育集团,深圳信息职业技术学院高等职业教育研究所,学校教育机构
深圳第一职业教育集团,深圳市安防技术职业培训中心,学校教育机构
深圳第一职业教育集团,深圳职业技术学院机电学院,学校教育机构
深圳第一职业教育集团,深圳市携创技工学校,学校教育机构
深圳第一职业教育集团,深圳市宝安区树人职业技能培训学校,学校教育机构
深圳第一职业教育集团,深圳市英特教育培训中心,学校教育机构
深圳第一职业教育集团,深圳科迅人才培训中心,学校教育机构
深圳第一职业教育集团,深圳市珠联培训中心,学校教育机构
深圳第一职业教育集团,深圳市中嘉职业技术学校,学校教育机构
深圳第一职业教育集团,深圳市龙岗区第二职业技术学校,学校教育机构
深圳第一职业教育集团,长城科技股份有限公司,企业机构
深圳第一职业教育集团,深圳华强集团有限公司,企业机构
深圳第一职业教育集团,招商物流集团有限公司,企业机构
深圳第一职业教育集团,中国银行深圳分行,企业机构
深圳第一职业教育集团,深圳长城开发科技股份有限公司,企业机构
深圳第一职业教育集团,深圳邮政局,企业机构
深圳第一职业教育集团,沃尔玛(中国)投资有限公司,企业机构
深圳第一职业教育集团,天虹商场股份有限公司,企业机构
深圳第一职业教育集团,深圳市国美电器有限公司,企业机构
深圳第一职业教育集团,苏宁电器股份有限公司,企业机构
深圳第一职业教育集团,中国长城计算机深圳股份有限公司,企业机构
深圳第一职业教育集团,深南电路有限公司,企业机构
深圳第一职业教育集团,中通信息服务有限公司,企业机构
深圳第一职业教育集团,康佳集团股份有限公司,企业机构
深圳第一职业教育集团,深圳长城网电脑科技开发有限公司,企业机构
深圳第一职业教育集团,深圳市鹏劳人力资源管理有限公司,企业机构
深圳第一职业教育集团,福群电子(深圳)有限公司,企业机构
深圳第一职业教育集团,深圳市博士眼镜连锁有限公司,企业机构
深圳第一职业教育集团,星光印刷(深圳)有限公司,企业机构
深圳第一职业教育集团,深圳市凯通物流有限公司,企业机构
深圳第一职业教育集团,深圳市联创科技集团有限公司,企业机构
深圳第一职业教育集团,宗正汽车贸易有限公司,企业机构
深圳第一职业教育集团,明华(蛇口)海员服务公司明华国际会议中心,企业机构
深圳第一职业教育集团,深圳创维-RGB电子有限公司石岩工厂,企业机构
深圳第一职业教育集团,沃尔玛深国投百货有限公司(深圳中山分店),企业机构
深圳第一职业教育集团,深圳第二空间教育服务有限公司,企业机构
深圳第一职业教育集团,深圳市中建南方建筑设计有限公司,企业机构
深圳第一职业教育集团,用友新道科技有限公司（深圳）,企业机构
深圳第一职业教育集团,深圳市中科鸥鹏智能科技有限公司,企业机构
深圳第一职业教育集团,深圳市计算机协会,企业机构
深圳第一职业教育集团,深圳私营企业协会,企业机构
深圳第一职业教育集团,广东省眼镜商会,企业机构
深圳第一职业教育集团,深圳市会计学会,企业机构
深圳第一职业教育集团,深圳市潜能开发研究会,企业机构
深圳第一职业教育集团,深圳市科联专家服务中心,企业机构
深圳第一职业教育集团,中国人民财产保险股份有限公司深圳市分公司,企业机构
深圳第一职业教育集团,深圳市新红景科技开发有限公司,企业机构
深圳第一职业教育集团,深圳市太极楼宇科技有限公司,企业机构
深圳第一职业教育集团,深圳市超明实业有限公司,企业机构
深圳第一职业教育集团,中海物业管理有限公司深圳分公司,企业机构
深圳第一职业教育集团,观澜高尔夫球会,企业机构
深圳第一职业教育集团,深圳市亚高智能科技有限公司,企业机构
深圳第一职业教育集团,深圳市第五职业技能鉴定所,企业机构
深圳第一职业教育集团,深圳市学智教育投资有限公司,企业机构
深圳第一职业教育集团,深圳市财安合伙会计师事务所,企业机构
深圳第一职业教育集团,深圳市沃德教育发展有限公司,企业机构
深圳第一职业教育集团,深圳市联合利丰供应链管理有限公司,企业机构
深圳第一职业教育集团,深圳市欢乐动漫有限公司,企业机构
深圳第一职业教育集团,深圳市昌恩电子有限公司,企业机构
深圳第一职业教育集团,深圳市鲮鲤信息技术有限公司,企业机构
深圳第一职业教育集团,深圳市民康实业有限公司,企业机构
深圳第一职业教育集团,深圳市引航信息技术有限公司,企业机构
深圳第一职业教育集团,中国联合网络通信深圳分公司,企业机构
深圳第一职业教育集团,深圳市神州动力数码有限公司,企业机构
深圳第一职业教育集团,深圳市用明企业管理顾问有限公司,企业机构
深圳第一职业教育集团,深圳市儒枫国际文化传播有限公司,企业机构
深圳第一职业教育集团,深圳中远物流有限公司,企业机构
深圳第一职业教育集团,广州市福恩特科技有限公司,企业机构
深圳第一职业教育集团,深圳市德朗能电子科技有限公司,企业机构
深圳第一职业教育集团,深圳市咨智通教育培训有限公司,企业机构
深圳第一职业教育集团,深圳市前海濠天科技有限公司,企业机构
深圳第一职业教育集团,深圳惠卡世纪集团有限公司,企业机构
深圳第一职业教育集团,深圳市华云新创科技有限公司,企业机构
深圳第一职业教育集团,深圳房讯通信息技术有限公司,企业机构
深圳第一职业教育集团,深圳市永鹏会计师事务所,企业机构
深圳第一职业教育集团,深圳市卓翼智造有限公司,企业机构
深圳第一职业教育集团,深圳海科星教育科技有限公司,企业机构
中山市专业镇特色产业职业教育集团,中山中测纺织产业技术研究中心,
中山市专业镇特色产业职业教育集团,中山市第一中等职业技术学校,
中山市专业镇特色产业职业教育集团,中山市跨境互联网贸易促进会,
中山市专业镇特色产业职业教育集团,中山市心苑社会工作服务中心,
中山市专业镇特色产业职业教育集团,广东九芯环保科技有限公司,
中山市专业镇特色产业职业教育集团,巴洛克木业（中山）有限公司,
中山市专业镇特色产业职业教育集团,中山市华人礼服有限公司,
中山市专业镇特色产业职业教育集团,中山市柏顺照明电器有限公司,
中山市专业镇特色产业职业教育集团,广州超远机电科技有限公司,
中山市专业镇特色产业职业教育集团,帕博检测技术服务有限公司,
中山市专业镇特色产业职业教育集团,中山生力电子科技有限公司,
中山市专业镇特色产业职业教育集团,广东利诚检测技术有限公司,
中山市专业镇特色产业职业教育集团,中山恒创物联网科技有限公司,
中山市专业镇特色产业职业教育集团,中山市尚都文化传播有限公司,
中山市专业镇特色产业职业教育集团,珠海世联房地产咨询有限公司,
中山市专业镇特色产业职业教育集团,中山市集古韵今家具有限公司,
中山市专业镇特色产业职业教育集团,广东菱电电梯有限公司,
中山市专业镇特色产业职业教育集团,中山市沙溪理工学校,
中山市专业镇特色产业职业教育集团,中山市中等专业学校,
中山市专业镇特色产业职业教育集团,深圳百果园,
湖南现代畜牧养殖职业教育集团,永州市零陵区福祥畜牧有限公司,
湖南现代畜牧养殖职业教育集团,永州市天顺畜牧科技有限责任公司公司,
湖南现代畜牧养殖职业教育集团,正大集团,
湖南现代畜牧养殖职业教育集团,湖南正虹科技发展股份有限公司,
湖南现代畜牧养殖职业教育集团,湖南新五丰股份有限公司,
湖南现代畜牧养殖职业教育集团,温氏食品集团股份有限公司,
湖南现代畜牧养殖职业教育集团,湖南大北农农业科技有限公司,
湖南现代畜牧养殖职业教育集团,湖南天心种猪场,
湖南现代畜牧养殖职业教育集团,湖南恒惠集团,
湖南现代畜牧养殖职业教育集团,湖南佳和农牧股份有限公司,
湖南现代畜牧养殖职业教育集团,唐人神集团,
湖南现代畜牧养殖职业教育集团,湖南烟村生态农牧科技股份有限公司,
湖南现代畜牧养殖职业教育集团,杨凌本香现代农业集团,
湖南现代畜牧养殖职业教育集团,湘西民族职业技术学院,
湖南现代畜牧养殖职业教育集团,岳阳职业技术学院,
湖南现代畜牧养殖职业教育集团,常德职业技术学院,
湖南现代畜牧养殖职业教育集团,娄底职业技术学院,
湖南现代畜牧养殖职业教育集团,怀化职业技术学院,
湖南现代畜牧养殖职业教育集团,湖南环境生物职业技术学院,
湖南现代畜牧养殖职业教育集团,重庆市中国旅行社（集团）有限公司,
湖南现代畜牧养殖职业教育集团,中国联通,
湖南现代畜牧养殖职业教育集团,重庆艾申特电子科技有限公司,
湖南现代畜牧养殖职业教育集团,重庆永辉超市有限公司,
广东纺织职业教育集团,东莞市千百意家居装饰有限公司,企业
广东纺织职业教育集团,明佳（香港）实业有限公司,企业
广东纺织职业教育集团,广州市源志诚家纺有限公司,企业
广东纺织职业教育集团,台山市东誉纺织品装饰有限公司,企业
广东纺织职业教育集团,东莞市万江雅兰装饰实业有限公司,企业
广东纺织职业教育集团,深圳市新东兴实业有限公司,企业
广东纺织职业教育集团,佛山菩提树网络科技有限公司,企业
广东纺织职业教育集团,佛山欧若拉照明有限公司,企业
广东纺织职业教育集团,珠海市新洪业家用纺织品有限公司,企业
广东纺织职业教育集团,佛山市雷德克尔创意科技有限公司,企业
广东纺织职业教育集团,深圳深港华艺设计有限公司,企业
广东纺织职业教育集团,广州华哲广告有限公司,企业
广东纺织职业教育集团,佛山市圣芙安装饰设计中心,企业
广东纺织职业教育集团,佛山市卡拉卡罗家居饰品有限公司,企业
广东纺织职业教育集团,佛山市红色动力设计有限公司,企业
广东纺织职业教育集团,广州秦仪企业管理咨询服务有限公司,企业
广东纺织职业教育集团,广东丰凯机械股份有限公司,企业
广东纺织职业教育集团,广州市康尼斯自动化有限公司,企业
广东纺织职业教育集团,广州市中明麻业纺织品有限公司,企业
广东纺织职业教育集团,汕头市澄海区新龙新服饰有限公司,企业
广东纺织职业教育集团,佛山市南海NO.1实业有限公司,企业
广东纺织职业教育集团,深圳市新佳娜服饰有限公司,企业
广东纺织职业教育集团,汕头市澄海区雅丝兰服饰实业有限公司,企业
广东纺织职业教育集团,中山市风飞纱制衣厂,企业
广东纺织职业教育集团,汕头市澄海区万盛毛织厂有限公司,企业
广东纺织职业教育集团,汕头市美莱顺内衣城有限公司,企业
广东纺织职业教育集团,东莞达生制衣有限公司,企业
广东纺织职业教育集团,广东伽懋毛织时装有限公司,企业
广东纺织职业教育集团,汕头市德致电子商务有限公司,企业
广东纺织职业教育集团,佛山市摩力克家居布业有限公司,企业
广东纺织职业教育集团,佛山南方印染股份有限公司,企业
广东纺织职业教育集团,佛山市南海区宏信机械设备有限公司,企业
广东纺织职业教育集团,广州联庄科技有限公司,企业
广东纺织职业教育集团,广州市虹彩染料有限公司,企业
广东纺织职业教育集团,广东溢达纺织有限公司,企业
广东纺织职业教育集团,深圳市良益实业有限公司,企业
广东纺织职业教育集团,佛山市新光针织有限公司,企业
广东纺织职业教育集团,佛山市雅纶纺织有限公司,企业
广东纺织职业教育集团,广州市启新针织有限公司,企业
广东纺织职业教育集团,中山市茗森纺织有限公司,企业
广东纺织职业教育集团,佛山市裕牌纺织有限公司,企业
广东纺织职业教育集团,佛山市顺德金纺集团有限公司,企业
广东纺织职业教育集团,佛山东亚股份有限公司,企业
广东纺织职业教育集团,东莞德永佳纺织制衣有限公司,企业
广东纺织职业教育集团,佛山市南海乾晖纺织有限公司,企业
广东纺织职业教育集团,潮州泰升服饰,企业
广东纺织职业教育集团,广州必维技术检测有限公司,企业
广东纺织职业教育集团,佛山市欣比美纺织有限公司,企业
广东纺织职业教育集团,佛山市科信达纺织检测技术服务有限公司​,企业
广东纺织职业教育集团,佛山市高明区盈富纺织染整有限公司,企业
广东纺织职业教育集团,广东玉蚕纤生态科技有限公司,企业
广东纺织职业教育集团,宁波纺织仪器厂,企业
广东纺织职业教育集团,南通三思机电科技有限公司,企业
广东纺织职业教育集团,增城市新昌景纺织品有限公司,企业
广东纺织职业教育集团,东莞天姿鸟织造有限公司,企业
广东纺织职业教育集团,佛山启航体育用品有限公司,企业
广东纺织职业教育集团,佛山市三水昊通印染有限公司,企业
广东纺织职业教育集团,佛山格绫丝绸有限公司,企业
广东纺织职业教育集团,佛山市樵利化纤织造有限公司,企业
广东纺织职业教育集团,佛山市晟世纺织科技有限公司,企业
广东纺织职业教育集团,佛山标美服饰有限公司,企业
广东纺织职业教育集团,中山时进纺织原料有限公司,企业
广东纺织职业教育集团,佛山市顺德区港纺联纺织有限公司,企业
广东纺织职业教育集团,佛山市南海必得福无纺布有限公司,企业
广东纺织职业教育集团,东莞忆凯制衣有限公司,企业
广东纺织职业教育集团,珠海泓利服饰股份有限公司,企业
广东纺织职业教育集团,佛山市夺彩织造有限公司,企业
广东纺织职业教育集团,中山市奥纺纺织有限公司,企业
广东纺织职业教育集团,广东希布朗集团,企业
广东纺织职业教育集团,深圳市时纬自动化有限公司,企业
广东纺织职业教育集团,佛山市德赛格精工机械有限公司,企业
广东纺织职业教育集团,圣东尼（上海）针织机器有限公司,企业
广东纺织职业教育集团,湖南华升株洲雪松有限公司,企业
广东纺织职业教育集团,佛山市万山针织有限公司,企业
广东纺织职业教育集团,明新弹性织物（中国）有限公司,企业
广东纺织职业教育集团,广东省纺织协会,行业协会或学会
广东纺织职业教育集团,广东省纺织工程学会,行业协会或学会
广东纺织职业教育集团,佛山市纺织服装行业协会,行业协会或学会
广东纺织职业教育集团,佛山市高明区纺织（服装）协会,行业协会或学会
广东纺织职业教育集团,广东无纺布协会,行业协会或学会
广东纺织职业教育集团,广东省家用纺织品行业协会,行业协会或学会
广东纺织职业教育集团,汕头市纺织服装行业商会,行业协会或学会
广东纺织职业教育集团,佛山市设计企业协会,行业协会或学会
广东纺织职业教育集团,顺德纺织商会,行业协会或学会
广东纺织职业教育集团,佛山市质量计量监督检测中心,科研院所、院校
广东纺织职业教育集团,广东省化学纤维研究所,科研院所、院校
广东纺织职业教育集团,南国丝都丝绸博物馆,科研院所、院校
广东纺织职业教育集团,广东产品质量监督检验研究院,科研院所、院校
广东纺织职业教育集团,广东省佛山市华材职业技术学校,科研院所、院校
广东纺织职业教育集团,佛山市南海区盐步职业技术学校,科研院所、院校
广东纺织职业教育集团,广州市纺织服装职业学校,科研院所、院校
广东纺织职业教育集团,汕头市纺织服装职业技术学校,科研院所、院校
广东纺织职业教育集团,广东省丝绸职业技术学校,科研院所、院校
广东纺织职业教育集团,江门职业技术学院,科研院所、院校
广东纺织职业教育集团,五邑大学纺织服装学院,科研院所、院校
广东纺织职业教育集团,武汉纺织大学纺织科学与工程学院,科研院所、院校
广东纺织职业教育集团,广东省均安牛仔服装研究院,科研院所、院校
广东纺织职业教育集团,深圳市计量质量检测研究院（深圳市纤维纺织检验所）,科研院所、院校
重庆三峡库区医教协同职业教育集团,国药控股重庆万州有限公司,
重庆三峡库区医教协同职业教育集团,云阳县卫生健康委员会,
重庆三峡库区医教协同职业教育集团,重庆厚捷医药集团,
重庆三峡库区医教协同职业教育集团,重庆市中医骨科医院,
重庆三峡库区医教协同职业教育集团,华润医药重庆有限公司,
重庆三峡库区医教协同职业教育集团,高笋塘街道社区卫生服务中心,
重庆三峡库区医教协同职业教育集团,江苏悦华养老产业有限公司,
重庆三峡库区医教协同职业教育集团,重庆希尔安药业有限公司,
重庆三峡库区医教协同职业教育集团,重庆市垫江县人民医院,
重庆三峡库区医教协同职业教育集团,四川中医药高等专科学校,
重庆三峡库区医教协同职业教育集团,重庆化工职业学院,
重庆三峡库区医教协同职业教育集团,晴姿商贸（上海）有限公司,
重庆三峡库区医教协同职业教育集团,重庆市南川区人民医院,
重庆三峡库区医教协同职业教育集团,重庆迪安医学检验中心有限公司,
重庆三峡库区医教协同职业教育集团,石柱土家族自治县疾病预防控制中心,
重庆三峡库区医教协同职业教育集团,重庆市护士学校,
重庆三峡库区医教协同职业教育集团,重庆市食品药品检验检测研究院,
重庆三峡库区医教协同职业教育集团,重庆市梁平区人民医院,
重庆三峡库区医教协同职业教育集团,奉节县人民医院,
重庆三峡库区医教协同职业教育集团,重庆大学附属三峡医院,
重庆三峡库区医教协同职业教育集团,忠县中医医院,
重庆三峡库区医教协同职业教育集团,自贡市中医医院,
重庆三峡库区医教协同职业教育集团,福建省闽江人才服务中心,
重庆三峡库区医教协同职业教育集团,重庆市忠县人民医院,
重庆三峡库区医教协同职业教育集团,重庆市三峡卫生学校,
重庆三峡库区医教协同职业教育集团,重庆市垫江县中医院,
重庆三峡库区医教协同职业教育集团,重庆市万州区陈家坝街道社区卫生服务中心,
重庆三峡库区医教协同职业教育集团,丰都县卫生健康委员会,
重庆三峡库区医教协同职业教育集团,深圳市康哲药业有限公司,
重庆三峡库区医教协同职业教育集团,重庆市涪陵区疾病预防控制中心,
重庆三峡库区医教协同职业教育集团,重庆金域医学检验所有限公司,
重庆三峡库区医教协同职业教育集团,江油市第四人民医院,
重庆三峡库区医教协同职业教育集团,重庆三峡学院,
重庆三峡库区医教协同职业教育集团,武隆兴胜健美口腔医院,
重庆三峡库区医教协同职业教育集团,垫江县卫生健康委员会,
重庆三峡库区医教协同职业教育集团,重庆市万州区上海医院,
重庆三峡库区医教协同职业教育集团,重庆市万州区妇幼保健院,
重庆三峡库区医教协同职业教育集团,重庆市万州区分水镇中心卫生院,
重庆三峡库区医教协同职业教育集团,重庆市医药卫生学校,
重庆三峡库区医教协同职业教育集团,永川区妇幼保健院,
重庆三峡库区医教协同职业教育集团,重庆市长寿区人民医院,
重庆三峡库区医教协同职业教育集团,酉阳县卫生健康委员会,
重庆三峡库区医教协同职业教育集团,南川区卫生健康委员会,
重庆三峡库区医教协同职业教育集团,奉节县金云中药材种植专业合作社,
重庆三峡库区医教协同职业教育集团,石柱县人民医院,
重庆三峡库区医教协同职业教育集团,重庆鸿翔一心堂药业有限公司,
重庆三峡库区医教协同职业教育集团,重庆市铜梁区中医院,
重庆三峡库区医教协同职业教育集团,秀山县卫生健康委员会,
重庆三峡库区医教协同职业教育集团,重庆长江迪康制药有限公司,
重庆三峡库区医教协同职业教育集团,重庆三峡医药高等专科学校,
重庆三峡库区医教协同职业教育集团,重庆市中医药学会,
重庆三峡库区医教协同职业教育集团,重庆市人民医院,
重庆三峡库区医教协同职业教育集团,上海美丽田园美容发展有限公司,
重庆三峡库区医教协同职业教育集团,涪陵佳欣口腔医院,
重庆三峡库区医教协同职业教育集团,重庆市江北区中医院,
重庆三峡库区医教协同职业教育集团,长寿区疾病预防控制中心,
重庆三峡库区医教协同职业教育集团,重庆市药物种植研究所,
重庆三峡库区医教协同职业教育集团,资阳市人民医院,
重庆三峡库区医教协同职业教育集团,重庆市涪陵区中医院,
重庆三峡库区医教协同职业教育集团,巫溪县市场监督管理局,
重庆三峡库区医教协同职业教育集团,重庆市第一社会福利院,
重庆三峡库区医教协同职业教育集团,万州区卫生健康委员会,
重庆三峡库区医教协同职业教育集团,重庆万力药业有限公司,
重庆三峡库区医教协同职业教育集团,合川区人民院,
重庆三峡库区医教协同职业教育集团,重庆市巴南区人民医院,
重庆三峡库区医教协同职业教育集团,重庆市第四人民医院,
