学校名称,学校标识码,主管部门,所在省份,所在城市,办学层次,学校性质
铜仁职业技术学院,4152013055.0,贵州省,贵州省,铜仁市,专科,公办
黔西南民族职业技术学院,4152013817.0,贵州省,贵州省,黔西南布依族苗族自治州,专科,公办
贵州轻工职业技术学院,4152013818.0,贵州省,贵州省,贵阳市,专科,公办
遵义医药高等专科学校,4152014011.0,贵州省,贵州省,遵义市,专科,公办
贵阳职业技术学院,4152014129.0,贵州省,贵州省,贵阳市,专科,公办
毕节职业技术学院,4152014198.0,贵州省,贵州省,毕节市,专科,公办
贵州职业技术学院,4152014252.0,贵州省,贵州省,贵阳市,专科,公办
贵州盛华职业学院,4152014371.0,贵州省教育厅,贵州省,黔南布依族苗族自治州,专科,民办
贵州工商职业学院,4152014412.0,贵州省教育厅,贵州省,贵阳市,专科,民办
贵阳幼儿师范高等专科学校,4152014469.0,贵州省,贵州省,贵阳市,专科,公办
铜仁幼儿师范高等专科学校,4152014470.0,贵州省,贵州省,铜仁市,专科,公办
黔南民族幼儿师范高等专科学校,4152014497.0,贵州省,贵州省,黔南布依族苗族自治州,专科,公办
毕节医学高等专科学校,4152014499.0,贵州省,贵州省,毕节市,专科,公办
贵州建设职业技术学院,4152014516.0,贵州省,贵州省,贵阳市,专科,公办
毕节幼儿师范高等专科学校,4152014538.0,贵州省,贵州省,毕节市,专科,公办
贵州农业职业学院,4152014549.0,贵州省,贵州省,贵阳市,专科,公办
贵州工程职业学院,4152014558.0,贵州省教育厅,贵州省,铜仁市,专科,民办
贵州工贸职业学院,4152014559.0,贵州省教育厅,贵州省,毕节市,专科,民办
贵州水利水电职业技术学院,4152014577.0,贵州省,贵州省,贵阳市,专科,公办
贵州电子商务职业技术学院,4152014578.0,贵州省,贵州省,贵阳市,专科,公办
贵州应用技术职业学院,4152014579.0,贵州省教育厅,贵州省,黔南布依族苗族自治州,专科,民办
贵州电子科技职业学院,4152014580.0,贵州省,贵州省,贵阳市,专科,公办
贵州装备制造职业学院,4152014613.0,贵州省,贵州省,贵阳市,专科,公办
贵州健康职业学院,4152014614.0,贵州省,贵州省,铜仁市,专科,公办
贵州食品工程职业学院,4152014615.0,贵州省,贵州省,贵阳市,专科,公办
贵州经贸职业技术学院,4152014616.0,贵州省,贵州省,黔南布依族苗族自治州,专科,公办
贵州护理职业技术学院,4152014617.0,贵州省,贵州省,黔南布依族苗族自治州,专科,公办
六盘水幼儿师范高等专科学校,4152014630.0,贵州省,贵州省,六盘水市,专科,公办
毕节工业职业技术学院,4152014648.0,贵州省,贵州省,毕节市,专科,公办
贵州机电职业技术学院,4152014733.0,贵州省,贵州省,黔南布依族苗族自治州,专科,公办
贵州财经职业学院,4152014734.0,贵州省,贵州省,贵阳市,专科,公办
贵州民用航空职业学院,4152014735.0,贵州省教育厅,贵州省,安顺市,专科,民办
贵州文化旅游职业学院,4152014769.0,贵州省,贵州省,贵阳市,专科,公办
贵州航空职业技术学院,4252050963.0,贵州省,贵州省,贵阳市,专科,公办
云南大学,4153010673.0,云南省,云南省,昆明市,本科,公办
昆明理工大学,4153010674.0,云南省,云南省,昆明市,本科,公办
云南农业大学,4153010676.0,云南省,云南省,昆明市,本科,公办
西南林业大学,4153010677.0,云南省,云南省,昆明市,本科,公办
昆明医科大学,4153010678.0,云南省,云南省,昆明市,本科,公办
大理大学,4153010679.0,云南省,云南省,大理白族自治州,本科,公办
云南中医药大学,4153010680.0,云南省,云南省,昆明市,本科,公办
云南师范大学,4153010681.0,云南省,云南省,昆明市,本科,公办
昭通学院,4153010683.0,云南省,云南省,昭通市,本科,公办
曲靖师范学院,4153010684.0,云南省,云南省,曲靖市,本科,公办
普洱学院,4153010685.0,云南省,云南省,普洱市,本科,公办
保山学院,4153010686.0,云南省,云南省,保山市,本科,公办
红河学院,4153010687.0,云南省,云南省,红河哈尼族彝族自治州,本科,公办
云南财经大学,4153010689.0,云南省,云南省,昆明市,本科,公办
云南艺术学院,4153010690.0,云南省,云南省,昆明市,本科,公办
云南民族大学,4153010691.0,云南省,云南省,昆明市,本科,公办
玉溪师范学院,4153011390.0,云南省,云南省,玉溪市,本科,公办
楚雄师范学院,4153011391.0,云南省,云南省,楚雄彝族自治州,本科,公办
云南警官学院,4153011392.0,云南省,云南省,昆明市,本科,公办
昆明学院,4153011393.0,云南省,云南省,昆明市,本科,公办
文山学院,4153011556.0,云南省,云南省,文山壮族苗族自治州,本科,公办
云南经济管理学院,4153012560.0,云南省教育厅,云南省,昆明市,本科,民办
云南大学滇池学院,4153013326.0,云南省教育厅,云南省,昆明市,本科,民办
丽江文化旅游学院,4153013328.0,云南省教育厅,云南省,丽江市,本科,民办
昆明理工大学津桥学院,4153013329.0,云南省教育厅,云南省,昆明市,本科,民办
昆明城市学院,4153013330.0,云南省教育厅,云南省,昆明市,本科,民办
昆明文理学院,4153013331.0,云南省教育厅,云南省,昆明市,本科,民办
昆明医科大学海源学院,4153013332.0,云南省教育厅,云南省,昆明市,本科,民办
云南艺术学院文华学院,4153013333.0,云南省教育厅,云南省,昆明市,本科,民办
云南工商学院,4153013909.0,云南省教育厅,云南省,昆明市,本科,民办
滇西科技师范学院,4153014092.0,云南省,云南省,临沧市,本科,公办
滇西应用技术大学,4153014623.0,云南省,云南省,大理市,本科,公办
昆明冶金高等专科学校,4153011557.0,云南省,云南省,昆明市,专科,公办
云南国土资源职业学院,4153012349.0,云南省,云南省,昆明市,专科,公办
云南交通职业技术学院,4153012357.0,云南省,云南省,昆明市,专科,公办
昆明工业职业技术学院,4153012393.0,云南省,云南省,昆明市,专科,公办
云南农业职业技术学院,4153012555.0,云南省,云南省,昆明市,专科,公办
云南司法警官职业学院,4153012556.0,云南省,云南省,昆明市,专科,公办
云南文化艺术职业学院,4153012558.0,云南省,云南省,昆明市,专科,公办
云南体育运动职业技术学院,4153012559.0,云南省,云南省,昆明市,专科,公办
云南科技信息职业学院,4153012825.0,云南省教育厅,云南省,昆明市,专科,民办
西双版纳职业技术学院,4153012826.0,云南省,云南省,西双版纳傣族自治州,专科,公办
昆明艺术职业学院,4153012851.0,云南省教育厅,云南省,昆明市,专科,民办
玉溪农业职业技术学院,4153012971.0,云南省,云南省,玉溪市,专科,公办
云南能源职业技术学院,4153013136.0,云南省,云南省,曲靖市,专科,公办
云南国防工业职业技术学院,4153013756.0,云南省,云南省,昆明市,专科,公办
云南机电职业技术学院,4153013757.0,云南省,云南省,昆明市,专科,公办
云南林业职业技术学院,4153013758.0,云南省,云南省,昆明市,专科,公办
云南城市建设职业学院,4153013759.0,云南省教育厅,云南省,昆明市,专科,民办
云南工程职业学院,4153013761.0,云南省教育厅,云南省,昆明市,专科,民办
曲靖医学高等专科学校,4153014012.0,云南省,云南省,曲靖市,专科,公办
楚雄医药高等专科学校,4153014013.0,云南省,云南省,楚雄彝族自治州,专科,公办
保山中医药高等专科学校,4153014014.0,云南省,云南省,保山市,专科,公办
丽江师范高等专科学校,4153014015.0,云南省,云南省,丽江市,专科,公办
德宏师范高等专科学校,4153014016.0,云南省,云南省,德宏傣族景颇族自治州,专科,公办
云南新兴职业学院,4153014032.0,云南省教育厅,云南省,昆明市,专科,民办
云南锡业职业技术学院,4153014130.0,云南省,云南省,红河哈尼族彝族自治州,专科,公办
云南经贸外事职业学院,4153014212.0,云南省教育厅,云南省,昆明市,专科,民办
云南三鑫职业技术学院,4153014239.0,云南省教育厅,云南省,文山壮族苗族自治州,专科,民办
德宏职业学院,4153014253.0,云南省,云南省,德宏傣族景颇族自治州,专科,公办
云南商务职业学院,4153014317.0,云南省教育厅,云南省,昆明市,专科,民办
昆明卫生职业学院,4153014372.0,云南省教育厅,云南省,昆明市,专科,民办
云南现代职业技术学院,4153014373.0,云南省,云南省,楚雄彝族自治州,专科,公办
云南旅游职业学院,4153014381.0,云南省,云南省,昆明市,专科,公办
红河卫生职业学院,4153014413.0,云南省,云南省,红河哈尼族彝族自治州,专科,公办
云南外事外语职业学院,4153014415.0,云南省教育厅,云南省,昆明市,专科,民办
大理农林职业技术学院,4153014487.0,云南省,云南省,大理白族自治州,专科,公办
公安消防部队高等专科学校,4153014534.0,应急管理部,云南省,昆明市,专科,公办
云南财经职业学院,4153014550.0,云南省,云南省,昆明市,专科,公办
昆明铁道职业技术学院,4153014581.0,云南省,云南省,昆明市,专科,公办
昭通卫生职业学院,4153014582.0,云南省,云南省,昭通市,专科,公办
大理护理职业学院,4153014583.0,云南省,云南省,大理白族自治州,专科,公办
云南水利水电职业学院,4153014584.0,云南省,云南省,昆明市,专科,公办
云南轻纺职业学院,4153014618.0,云南省,云南省,昆明市,专科,公办
云南特殊教育职业学院,4153014619.0,云南省,云南省,昆明市,专科,公办
云南工贸职业技术学院,4153014620.0,云南省,云南省,昆明市,专科,公办
云南交通运输职业学院,4153014621.0,云南省,云南省,昆明市,专科,公办
昆明幼儿师范高等专科学校,4153014631.0,云南省,云南省,昆明市,专科,公办
云南医药健康职业学院,4153014649.0,云南省教育厅,云南省,昆明市,专科,民办
云南理工职业学院,4153014675.0,云南省教育厅,云南省,昆明市,专科,民办
曲靖职业技术学院,4153014676.0,云南省,云南省,曲靖市,专科,公办
红河职业技术学院,4153014736.0,云南省,云南省,红河州,专科,公办
西藏农牧学院,4154010693.0,西藏自治区,西藏自治区,林芝市,本科,公办
西藏大学,4154010694.0,西藏自治区,西藏自治区,拉萨市,本科,公办
西藏民族大学,4154010695.0,西藏自治区,西藏自治区,咸阳市,本科,公办
西藏藏医药大学,4154010696.0,西藏自治区,西藏自治区,拉萨市,本科,公办
西藏警官高等专科学校,4154010692.0,西藏自治区,西藏自治区,拉萨市,专科,公办
拉萨师范高等专科学校,4154012481.0,西藏自治区,西藏自治区,拉萨市,专科,公办
西藏职业技术学院,4154014085.0,西藏自治区,西藏自治区,拉萨市,专科,公办
西北大学,4161010697.0,陕西省,陕西省,西安市,本科,公办
西安交通大学,4161010698.0,教育部,陕西省,西安市,本科,公办
西北工业大学,4161010699.0,工业和信息化部,陕西省,西安市,本科,公办
西安理工大学,4161010700.0,陕西省,陕西省,西安市,本科,公办
西安电子科技大学,4161010701.0,教育部,陕西省,西安市,本科,公办
西安工业大学,4161010702.0,陕西省,陕西省,西安市,本科,公办
西安建筑科技大学,4161010703.0,陕西省,陕西省,西安市,本科,公办
西安科技大学,4161010704.0,陕西省,陕西省,西安市,本科,公办
西安石油大学,4161010705.0,陕西省,陕西省,西安市,本科,公办
陕西科技大学,4161010708.0,陕西省,陕西省,西安市,本科,公办
西安工程大学,4161010709.0,陕西省,陕西省,西安市,本科,公办
长安大学,4161010710.0,教育部,陕西省,西安市,本科,公办
西北农林科技大学,4161010712.0,教育部,陕西省,咸阳市,本科,公办
陕西中医药大学,4161010716.0,陕西省,陕西省,咸阳市,本科,公办
陕西师范大学,4161010718.0,教育部,陕西省,西安市,本科,公办
延安大学,4161010719.0,陕西省,陕西省,延安市,本科,公办
陕西理工大学,4161010720.0,陕西省,陕西省,汉中市,本科,公办
宝鸡文理学院,4161010721.0,陕西省,陕西省,宝鸡市,本科,公办
咸阳师范学院,4161010722.0,陕西省,陕西省,咸阳市,本科,公办
渭南师范学院,4161010723.0,陕西省,陕西省,渭南市,本科,公办
西安外国语大学,4161010724.0,陕西省,陕西省,西安市,本科,公办
西北政法大学,4161010726.0,陕西省,陕西省,西安市,本科,公办
西安体育学院,4161010727.0,陕西省,陕西省,西安市,本科,公办
西安音乐学院,4161010728.0,陕西省,陕西省,西安市,本科,公办
西安美术学院,4161010729.0,陕西省,陕西省,西安市,本科,公办
西安文理学院,4161011080.0,陕西省,陕西省,西安市,本科,公办
榆林学院,4161011395.0,陕西省,陕西省,榆林市,本科,公办
商洛学院,4161011396.0,陕西省,陕西省,商洛市,本科,公办
安康学院,4161011397.0,陕西省,陕西省,安康市,本科,公办
西安培华学院,4161011400.0,陕西省教育厅,陕西省,西安市,本科,民办
西安财经大学,4161011560.0,陕西省,陕西省,西安市,本科,公办
西安邮电大学,4161011664.0,陕西省,陕西省,西安市,本科,公办
西安航空学院,4161011736.0,陕西省,陕西省,西安市,本科,公办
西安医学院,4161011840.0,陕西省,陕西省,西安市,本科,公办
西安欧亚学院,4161012712.0,陕西省教育厅,陕西省,西安市,本科,民办
西安外事学院,4161012713.0,陕西省教育厅,陕西省,西安市,本科,民办
西安翻译学院,4161012714.0,陕西省教育厅,陕西省,西安市,本科,民办
西京学院,4161012715.0,陕西省教育厅,陕西省,西安市,本科,民办
西安思源学院,4161013121.0,陕西省教育厅,陕西省,西安市,本科,民办
陕西国际商贸学院,4161013123.0,陕西省教育厅,陕西省,咸阳市,本科,民办
陕西服装工程学院,4161013125.0,陕西省教育厅,陕西省,咸阳市,本科,民办
西安交通工程学院,4161013569.0,陕西省教育厅,陕西省,西安市,本科,民办
西安交通大学城市学院,4161013677.0,陕西省教育厅,陕西省,西安市,本科,民办
西北大学现代学院,4161013678.0,陕西省教育厅,陕西省,西安市,本科,民办
西安建筑科技大学华清学院,4161013679.0,陕西省教育厅,陕西省,西安市,本科,民办
西安财经大学行知学院,4161013680.0,陕西省教育厅,陕西省,西安市,本科,民办
陕西科技大学镐京学院,4161013681.0,陕西省教育厅,陕西省,咸阳市,本科,民办
西安工商学院,4161013682.0,陕西省教育厅,陕西省,西安市,本科,民办
延安大学西安创新学院,4161013683.0,陕西省教育厅,陕西省,西安市,本科,民办
西安电子科技大学长安学院,4161013685.0,陕西省教育厅,陕西省,西安市,本科,民办
西安汽车职业大学,4161013738.0,陕西省教育厅,陕西省,西安市,本科,民办
西安明德理工学院,4161013894.0,陕西省教育厅,陕西省,西安市,本科,民办
西安信息职业大学,4161014030.0,陕西省教育厅,陕西省,西安市,本科,民办
长安大学兴华学院,4161014034.0,陕西省教育厅,陕西省,西安市,本科,民办
西安理工大学高科学院,4161014041.0,陕西省教育厅,陕西省,西安市,本科,民办
西安科技大学高新学院,4161014042.0,陕西省教育厅,陕西省,西安市,本科,民办
陕西学前师范学院,4161014390.0,陕西省,陕西省,西安市,本科,公办
陕西工业职业技术学院,4161010828.0,陕西省,陕西省,咸阳市,专科,公办
杨凌职业技术学院,4161010966.0,陕西省,陕西省,咸阳市,专科,公办
西安电力高等专科学校,4161011826.0,陕西省,陕西省,西安市,专科,公办
陕西能源职业技术学院,4161012510.0,陕西省,陕西省,咸阳市,专科,公办
陕西国防工业职业技术学院,4161012827.0,陕西省,陕西省,西安市,专科,公办
西安航空职业技术学院,4161012828.0,陕西省,陕西省,西安市,专科,公办
陕西财经职业技术学院,4161012829.0,陕西省,陕西省,咸阳市,专科,公办
陕西交通职业技术学院,4161012830.0,陕西省,陕西省,西安市,专科,公办
陕西职业技术学院,4161012831.0,陕西省,陕西省,西安市,专科,公办
西安高新科技职业学院,4161013122.0,陕西省教育厅,陕西省,西安市,专科,民办
西安城市建设职业学院,4161013124.0,陕西省教育厅,陕西省,西安市,专科,民办
陕西铁路工程职业技术学院,4161013566.0,陕西省,陕西省,渭南市,专科,公办
宝鸡职业技术学院,4161013567.0,陕西省,陕西省,宝鸡市,专科,公办
陕西航空职业技术学院,4161013568.0,陕西省,陕西省,汉中市,专科,公办
陕西电子信息职业技术学院,4161013570.0,陕西省教育厅,陕西省,西安市,专科,民办
陕西邮电职业技术学院,4161013736.0,陕西省,陕西省,咸阳市,专科,公办
西安海棠职业学院,4161013737.0,陕西省教育厅,陕西省,西安市,专科,民办
西安健康工程职业学院,4161013739.0,陕西省教育厅,陕西省,西安市,专科,民办
陕西警官职业学院,4161013819.0,陕西省,陕西省,西安市,专科,公办
陕西经济管理职业技术学院,4161013932.0,陕西省,陕西省,西安市,专科,公办
西安铁路职业技术学院,4161013945.0,陕西省,陕西省,西安市,专科,公办
咸阳职业技术学院,4161013946.0,陕西省,陕西省,咸阳市,专科,公办
西安职业技术学院,4161013947.0,陕西省,陕西省,西安市,专科,公办
商洛职业技术学院,4161013948.0,陕西省,陕西省,商洛市,专科,公办
汉中职业技术学院,4161013949.0,陕西省,陕西省,汉中市,专科,公办
延安职业技术学院,4161013950.0,陕西省,陕西省,延安市,专科,公办
渭南职业技术学院,4161013951.0,陕西省,陕西省,渭南市,专科,公办
安康职业技术学院,4161013952.0,陕西省,陕西省,安康市,专科,公办
铜川职业技术学院,4161013953.0,陕西省,陕西省,铜川市,专科,公办
陕西青年职业学院,4161014028.0,陕西省,陕西省,西安市,专科,公办
陕西工商职业学院,4161014029.0,陕西省,陕西省,西安市,专科,公办
陕西旅游烹饪职业学院,4161014031.0,陕西省教育厅,陕西省,西安市,专科,民办
西安医学高等专科学校,4161014222.0,陕西省教育厅,陕西省,西安市,专科,民办
榆林职业技术学院,4161014318.0,陕西省,陕西省,榆林市,专科,公办
陕西艺术职业学院,4161014488.0,陕西省,陕西省,西安市,专科,公办
神木职业技术学院,4161014650.0,陕西省,陕西省,神木市,专科,公办
宝鸡三和职业学院,4161014651.0,陕西省教育厅,陕西省,宝鸡市,专科,民办
榆林能源科技职业学院,4161014737.0,陕西省教育厅,陕西省,榆林市,专科,民办
宝鸡中北职业学院,4161014770.0,陕西省教育厅,陕西省,宝鸡市,专科,民办
陕西机电职业技术学院,4261050084.0,陕西省,陕西省,宝鸡市,专科,公办
兰州大学,4162010730.0,教育部,甘肃省,兰州市,本科,公办
兰州理工大学,4162010731.0,甘肃省,甘肃省,兰州市,本科,公办
兰州交通大学,4162010732.0,甘肃省,甘肃省,兰州市,本科,公办
甘肃农业大学,4162010733.0,甘肃省,甘肃省,兰州市,本科,公办
甘肃中医药大学,4162010735.0,甘肃省,甘肃省,兰州市,本科,公办
西北师范大学,4162010736.0,甘肃省,甘肃省,兰州市,本科,公办
兰州城市学院,4162010737.0,甘肃省,甘肃省,兰州市,本科,公办
陇东学院,4162010738.0,甘肃省,甘肃省,庆阳市,本科,公办
天水师范学院,4162010739.0,甘肃省,甘肃省,天水市,本科,公办
河西学院,4162010740.0,甘肃省,甘肃省,张掖市,本科,公办
兰州财经大学,4162010741.0,甘肃省,甘肃省,兰州市,本科,公办
西北民族大学,4162010742.0,国家民委,甘肃省,兰州市,本科,公办
甘肃政法大学,4162011406.0,甘肃省,甘肃省,兰州市,本科,公办
甘肃民族师范学院,4162011561.0,甘肃省,甘肃省,甘南藏族自治州,本科,公办
兰州文理学院,4162011562.0,甘肃省,甘肃省,兰州市,本科,公办
甘肃医学院,4162011805.0,甘肃省,甘肃省,平凉市,本科,公办
兰州工业学院,4162011807.0,甘肃省,甘肃省,兰州市,本科,公办
兰州石化职业技术大学,4162016209.0,甘肃省,甘肃省,兰州市,本科,公办
兰州工商学院,4162013511.0,甘肃省教育厅,甘肃省,兰州市,本科,民办
兰州资源环境职业技术大学,4162016208.0,甘肃省,甘肃省,兰州市,本科,公办
兰州博文科技学院,4162013514.0,甘肃省教育厅,甘肃省,兰州市,本科,民办
兰州信息科技学院,4162013515.0,甘肃省教育厅,甘肃省,兰州市,本科,民办
陇南师范高等专科学校,4162011806.0,甘肃省,甘肃省,陇南市,专科,公办
定西师范高等专科学校,4162011808.0,甘肃省,甘肃省,定西市,专科,公办
甘肃建筑职业技术学院,4162012511.0,甘肃省,甘肃省,兰州市,专科,公办
酒泉职业技术学院,4162012539.0,甘肃省,甘肃省,酒泉市,专科,公办
兰州外语职业学院,4162012832.0,甘肃省教育厅,甘肃省,兰州市,专科,民办
兰州职业技术学院,4162012833.0,甘肃省,甘肃省,兰州市,专科,公办
甘肃警察职业学院,4162012834.0,甘肃省,甘肃省,兰州市,专科,公办
甘肃林业职业技术学院,4162012835.0,甘肃省,甘肃省,天水市,专科,公办
甘肃工业职业技术学院,4162012836.0,甘肃省,甘肃省,天水市,专科,公办
武威职业学院,4162013518.0,甘肃省,甘肃省,武威市,专科,公办
甘肃交通职业技术学院,4162013519.0,甘肃省,甘肃省,兰州市,专科,公办
甘肃农业职业技术学院,4162013954.0,甘肃省,甘肃省,兰州市,专科,公办
甘肃畜牧工程职业技术学院,4162013955.0,甘肃省,甘肃省,武威市,专科,公办
甘肃钢铁职业技术学院,4162014131.0,甘肃省,甘肃省,嘉峪关市,专科,公办
甘肃机电职业技术学院,4162014319.0,甘肃省,甘肃省,天水市,专科,公办
甘肃有色冶金职业技术学院,4162014375.0,甘肃省,甘肃省,金昌市,专科,公办
白银矿冶职业技术学院,4162014376.0,甘肃省,甘肃省,白银市,专科,公办
甘肃卫生职业学院,4162014517.0,甘肃省,甘肃省,兰州市,专科,公办
兰州科技职业学院,4162014518.0,甘肃省教育厅,甘肃省,兰州市,专科,民办
庆阳职业技术学院,4162014551.0,甘肃省,甘肃省,庆阳市,专科,公办
临夏现代职业学院,4162014552.0,甘肃省,甘肃省,临夏州,专科,公办
兰州现代职业学院,4162014594.0,甘肃省,甘肃省,兰州市,专科,公办
平凉职业技术学院,4162014595.0,甘肃省,甘肃省,平凉市,专科,公办
培黎职业学院,4162014738.0,甘肃省,甘肃省,张掖市,专科,公办
兰州航空职业技术学院,4162014771.0,甘肃省,甘肃省,兰州市,专科,公办
白银希望职业技术学院,4162014772.0,甘肃省教育厅,甘肃省,白银市,专科,民办
甘肃财贸职业学院,4262051378.0,甘肃省,甘肃省,兰州市,专科,公办
青海大学,4163010743.0,青海省,青海省,西宁市,本科,公办
青海师范大学,4163010746.0,青海省,青海省,西宁市,本科,公办
青海民族大学,4163010748.0,青海省,青海省,西宁市,本科,公办
青海大学昆仑学院,4163013674.0,青海省教育厅,青海省,西宁市,本科,民办
青海卫生职业技术学院,4163012562.0,青海省,青海省,西宁市,专科,公办
青海警官职业学院,4163012852.0,青海省,青海省,西宁市,专科,公办
青海农牧科技职业学院,4163012972.0,青海省,青海省,西宁市,专科,公办
青海交通职业技术学院,4163012973.0,青海省,青海省,西宁市,专科,公办
青海建筑职业技术学院,4163012974.0,青海省,青海省,西宁市,专科,公办
西宁城市职业技术学院,4163014519.0,青海省,青海省,西宁市,专科,公办
青海高等职业技术学院,4163014520.0,青海省,青海省,海东市,专科,公办
青海柴达木职业技术学院,4163014521.0,青海省,青海省,海西蒙古族藏族自治州,专科,公办
宁夏大学,4164010749.0,宁夏回族自治区,宁夏回族自治区,银川市,本科,公办
宁夏医科大学,4164010752.0,宁夏回族自治区,宁夏回族自治区,银川市,本科,公办
宁夏师范学院,4164010753.0,宁夏回族自治区,宁夏回族自治区,固原市,本科,公办
北方民族大学,4164011407.0,国家民委,宁夏回族自治区,银川市,本科,公办
宁夏理工学院,4164012544.0,宁夏回族自治区教育厅,宁夏回族自治区,石嘴山市,本科,民办
宁夏大学新华学院,4164013325.0,宁夏回族自治区教育厅,宁夏回族自治区,银川市,本科,民办
银川能源学院,4164013820.0,宁夏回族自治区教育厅,宁夏回族自治区,银川市,本科,民办
银川科技学院,4164014200.0,宁夏回族自治区教育厅,宁夏回族自治区,银川市,本科,民办
宁夏民族职业技术学院,4164012716.0,宁夏回族自治区,宁夏回族自治区,吴忠市,专科,公办
宁夏工业职业学院,4164012837.0,宁夏回族自治区,宁夏回族自治区,银川市,专科,公办
宁夏职业技术学院,4164013086.0,宁夏回族自治区,宁夏回族自治区,银川市,专科,公办
宁夏工商职业技术学院,4164013087.0,宁夏回族自治区,宁夏回族自治区,银川市,专科,公办
宁夏财经职业技术学院,4164013088.0,宁夏回族自治区,宁夏回族自治区,银川市,专科,公办
宁夏警官职业学院,4164013089.0,宁夏回族自治区,宁夏回族自治区,银川市,专科,公办
宁夏建设职业技术学院,4164013151.0,宁夏回族自治区,宁夏回族自治区,银川市,专科,公办
宁夏葡萄酒与防沙治沙职业技术学院,4164014377.0,宁夏回族自治区,宁夏回族自治区,银川市,专科,公办
宁夏幼儿师范高等专科学校,4164014498.0,宁夏回族自治区,宁夏回族自治区,银川市,专科,公办
宁夏艺术职业学院,4164014522.0,宁夏回族自治区,宁夏回族自治区,银川市,专科,公办
宁夏体育职业学院,4164014624.0,宁夏回族自治区,宁夏回族自治区,银川市,专科,公办
石嘴山工贸职业技术学院,4164014739.0,宁夏回族自治区,宁夏回族自治区,石嘴山市,专科,公办
新疆大学,4165010755.0,新疆维吾尔自治区,新疆维吾尔自治区,乌鲁木齐市,本科,公办
塔里木大学,4165010757.0,新疆生产建设兵团,新疆维吾尔自治区,阿拉尔市,本科,公办
新疆农业大学,4165010758.0,新疆维吾尔自治区,新疆维吾尔自治区,乌鲁木齐市,本科,公办
石河子大学,4165010759.0,新疆生产建设兵团,新疆维吾尔自治区,石河子市,本科,公办
新疆医科大学,4165010760.0,新疆维吾尔自治区,新疆维吾尔自治区,乌鲁木齐市,本科,公办
新疆师范大学,4165010762.0,新疆维吾尔自治区,新疆维吾尔自治区,乌鲁木齐市,本科,公办
喀什大学,4165010763.0,新疆维吾尔自治区,新疆维吾尔自治区,喀什地区,本科,公办
伊犁师范大学,4165010764.0,新疆维吾尔自治区,新疆维吾尔自治区,伊犁哈萨克自治州,本科,公办
新疆财经大学,4165010766.0,新疆维吾尔自治区,新疆维吾尔自治区,乌鲁木齐市,本科,公办
新疆艺术学院,4165010768.0,新疆维吾尔自治区,新疆维吾尔自治区,乌鲁木齐市,本科,公办
新疆工程学院,4165010994.0,新疆维吾尔自治区,新疆维吾尔自治区,乌鲁木齐市,本科,公办
昌吉学院,4165010997.0,新疆维吾尔自治区,新疆维吾尔自治区,昌吉回族自治州,本科,公办
新疆警察学院,4165012734.0,新疆维吾尔自治区,新疆维吾尔自治区,乌鲁木齐市,本科,公办
新疆理工学院,4165013558.0,新疆维吾尔自治区,新疆维吾尔自治区,阿克苏地区,本科,公办
新疆农业大学科学技术学院,4165013559.0,新疆维吾尔自治区教育厅,新疆维吾尔自治区,乌鲁木齐市,本科,民办
新疆第二医学院,4165013560.0,新疆维吾尔自治区,新疆维吾尔自治区,克拉玛依市,本科,公办
新疆科技学院,4165013561.0,新疆维吾尔自治区,新疆维吾尔自治区,巴音郭楞蒙古自治州,本科,公办
新疆政法学院,4165013628.0,新疆生产建设兵团,新疆维吾尔自治区,图木舒克市,本科,公办
新疆天山职业技术大学,4165013727.0,新疆维吾尔自治区教育厅,新疆维吾尔自治区,乌鲁木齐市,本科,民办
和田师范专科学校,4165010765.0,新疆维吾尔自治区,新疆维吾尔自治区,和田地区,专科,公办
新疆农业职业技术学院,4165010995.0,新疆维吾尔自治区,新疆维吾尔自治区,昌吉回族自治州,专科,公办
乌鲁木齐职业大学,4165011565.0,新疆维吾尔自治区,新疆维吾尔自治区,乌鲁木齐市,专科,公办
新疆维吾尔医学专科学校,4165011818.0,新疆维吾尔自治区,新疆维吾尔自治区,和田地区,专科,公办
克拉玛依职业技术学院,4165012482.0,新疆维吾尔自治区,新疆维吾尔自治区,克拉玛依市,专科,公办
新疆机电职业技术学院,4165012513.0,新疆维吾尔自治区,新疆维吾尔自治区,乌鲁木齐市,专科,公办
新疆轻工职业技术学院,4165012514.0,新疆维吾尔自治区,新疆维吾尔自治区,乌鲁木齐市,专科,公办
新疆能源职业技术学院,4165012570.0,新疆维吾尔自治区教育厅,新疆维吾尔自治区,乌鲁木齐市,专科,民办
昌吉职业技术学院,4165012838.0,新疆维吾尔自治区,新疆维吾尔自治区,昌吉回族自治州,专科,公办
伊犁职业技术学院,4165012975.0,新疆维吾尔自治区,新疆维吾尔自治区,伊犁哈萨克自治州,专科,公办
阿克苏职业技术学院,4165013093.0,新疆维吾尔自治区,新疆维吾尔自治区,阿克苏地区,专科,公办
巴音郭楞职业技术学院,4165013094.0,新疆维吾尔自治区,新疆维吾尔自治区,巴音郭楞蒙古自治州,专科,公办
新疆建设职业技术学院,4165013562.0,新疆维吾尔自治区,新疆维吾尔自治区,乌鲁木齐市,专科,公办
新疆现代职业技术学院,4165013726.0,新疆维吾尔自治区教育厅,新疆维吾尔自治区,乌鲁木齐市,专科,民办
