学校名称,学校标识码,主管部门,所在省份,所在城市,办学层次,学校性质
赤峰职业技术学院,4115014050,内蒙古自治区教育厅,内蒙古自治区,赤峰市,专科,民办
内蒙古经贸外语职业学院,4115014051,内蒙古自治区教育厅,内蒙古自治区,呼和浩特市,专科,民办
包头铁道职业技术学院,4115014187,内蒙古自治区,内蒙古自治区,包头市,专科,公办
乌兰察布医学高等专科学校,4115014219,内蒙古自治区,内蒙古自治区,乌兰察布市,专科,公办
鄂尔多斯职业学院,4115014248,内蒙古自治区,内蒙古自治区,鄂尔多斯市,专科,公办
内蒙古工业职业学院,4115014282,内蒙古自治区教育厅,内蒙古自治区,呼和浩特市,专科,民办
呼伦贝尔职业技术学院,4115014283,内蒙古自治区,内蒙古自治区,呼伦贝尔市,专科,公办
满洲里俄语职业学院,4115014285,内蒙古自治区,内蒙古自治区,呼伦贝尔市,专科,公办
内蒙古能源职业学院,4115014337,内蒙古自治区教育厅,内蒙古自治区,呼和浩特市,专科,民办
赤峰工业职业技术学院,4115014338,内蒙古自治区,内蒙古自治区,赤峰市,专科,公办
阿拉善职业技术学院,4115014339,内蒙古自治区,内蒙古自治区,阿拉善盟,专科,公办
内蒙古美术职业学院,4115014387,内蒙古自治区教育厅,内蒙古自治区,巴彦淖尔市,专科,民办
内蒙古民族幼儿师范高等专科学校,4115014463,内蒙古自治区,内蒙古自治区,鄂尔多斯市,专科,公办
鄂尔多斯生态环境职业学院,4115014501,内蒙古自治区,内蒙古自治区,鄂尔多斯市,专科,公办
扎兰屯职业学院,4115014539,内蒙古自治区,内蒙古自治区,呼伦贝尔市,专科,公办
赤峰应用技术职业学院,4115014699,内蒙古自治区,内蒙古自治区,赤峰市,专科,公办
辽宁大学,4121010140,辽宁省,辽宁省,沈阳市,本科,公办
大连理工大学,4121010141,教育部,辽宁省,大连市,本科,公办
沈阳工业大学,4121010142,辽宁省,辽宁省,沈阳市,本科,公办
沈阳航空航天大学,4121010143,辽宁省,辽宁省,沈阳市,本科,公办
沈阳理工大学,4121010144,辽宁省,辽宁省,沈阳市,本科,公办
东北大学,4121010145,教育部,辽宁省,沈阳市,本科,公办
辽宁科技大学,4121010146,辽宁省,辽宁省,鞍山市,本科,公办
辽宁工程技术大学,4121010147,辽宁省,辽宁省,阜新市,本科,公办
辽宁石油化工大学,4121010148,辽宁省,辽宁省,抚顺市,本科,公办
沈阳化工大学,4121010149,辽宁省,辽宁省,沈阳市,本科,公办
大连交通大学,4121010150,辽宁省,辽宁省,大连市,本科,公办
大连海事大学,4121010151,交通运输部,辽宁省,大连市,本科,公办
大连工业大学,4121010152,辽宁省,辽宁省,大连市,本科,公办
沈阳建筑大学,4121010153,辽宁省,辽宁省,沈阳市,本科,公办
辽宁工业大学,4121010154,辽宁省,辽宁省,锦州市,本科,公办
沈阳农业大学,4121010157,辽宁省,辽宁省,沈阳市,本科,公办
大连海洋大学,4121010158,辽宁省,辽宁省,大连市,本科,公办
中国医科大学,4121010159,辽宁省,辽宁省,沈阳市,本科,公办
锦州医科大学,4121010160,辽宁省,辽宁省,锦州市,本科,公办
大连医科大学,4121010161,辽宁省,辽宁省,大连市,本科,公办
辽宁中医药大学,4121010162,辽宁省,辽宁省,沈阳市,本科,公办
沈阳药科大学,4121010163,辽宁省,辽宁省,沈阳市,本科,公办
沈阳医学院,4121010164,辽宁省,辽宁省,沈阳市,本科,公办
辽宁师范大学,4121010165,辽宁省,辽宁省,大连市,本科,公办
沈阳师范大学,4121010166,辽宁省,辽宁省,沈阳市,本科,公办
渤海大学,4121010167,辽宁省,辽宁省,锦州市,本科,公办
鞍山师范学院,4121010169,辽宁省,辽宁省,鞍山市,本科,公办
大连外国语大学,4121010172,辽宁省,辽宁省,大连市,本科,公办
东北财经大学,4121010173,辽宁省,辽宁省,大连市,本科,公办
中国刑事警察学院,4121010175,公安部,辽宁省,沈阳市,本科,公办
沈阳体育学院,4121010176,辽宁省,辽宁省,沈阳市,本科,公办
沈阳音乐学院,4121010177,辽宁省,辽宁省,沈阳市,本科,公办
鲁迅美术学院,4121010178,辽宁省,辽宁省,沈阳市,本科,公办
辽宁对外经贸学院,4121010841,辽宁省教育厅,辽宁省,大连市,本科,民办
沈阳大学,4121011035,辽宁省,辽宁省,沈阳市,本科,公办
大连大学,4121011258,辽宁省,辽宁省,大连市,本科,公办
辽宁科技学院,4121011430,辽宁省,辽宁省,本溪市,本科,公办
辽宁警察学院,4121011432,辽宁省,辽宁省,大连市,本科,公办
沈阳工程学院,4121011632,辽宁省,辽宁省,沈阳市,本科,公办
辽东学院,4121011779,辽宁省,辽宁省,丹东市,本科,公办
大连民族大学,4121012026,国家民委,辽宁省,大连市,本科,公办
辽宁理工职业大学,4121012595,辽宁省教育厅,辽宁省,锦州市,本科,民办
大连理工大学城市学院,4121013198,辽宁省教育厅,辽宁省,大连市,本科,民办
沈阳工业大学工程学院,4121013199,辽宁省教育厅,辽宁省,辽阳市,本科,民办
沈阳航空航天大学北方科技学院,4121013200,辽宁省教育厅,辽宁省,沈阳市,本科,民办
沈阳工学院,4121013201,辽宁省教育厅,辽宁省,抚顺市,本科,民办
大连工业大学艺术与信息工程学院,4121013203,辽宁省教育厅,辽宁省,大连市,本科,民办
大连科技学院,4121013207,辽宁省教育厅,辽宁省,大连市,本科,民办
沈阳城市建设学院,4121013208,辽宁省教育厅,辽宁省,沈阳市,本科,民办
大连医科大学中山学院,4121013212,辽宁省教育厅,辽宁省,大连市,本科,民办
锦州医科大学医疗学院,4121013213,辽宁省教育厅,辽宁省,锦州市,本科,民办
辽宁师范大学海华学院,4121013215,辽宁省教育厅,辽宁省,大连市,本科,民办
辽宁理工学院,4121013217,辽宁省教育厅,辽宁省,锦州市,本科,民办
大连财经学院,4121013218,辽宁省教育厅,辽宁省,大连市,本科,民办
沈阳城市学院,4121013220,辽宁省教育厅,辽宁省,沈阳市,本科,民办
大连艺术学院,4121013599,辽宁省教育厅,辽宁省,大连市,本科,民办
辽宁中医药大学杏林学院,4121013609,辽宁省教育厅,辽宁省,沈阳市,本科,民办
辽宁何氏医学院,4121013610,辽宁省教育厅,辽宁省,沈阳市,本科,民办
沈阳科技学院,4121013621,辽宁省教育厅,辽宁省,沈阳市,本科,民办
大连东软信息学院,4121013631,辽宁省教育厅,辽宁省,大连市,本科,民办
辽宁财贸学院,4121013900,辽宁省教育厅,辽宁省,葫芦岛市,本科,民办
辽宁传媒学院,4121013957,辽宁省教育厅,辽宁省,沈阳市,本科,民办
营口理工学院,4121014435,辽宁省,辽宁省,营口市,本科,公办
朝阳师范高等专科学校,4121010171,辽宁省,辽宁省,朝阳市,专科,公办
抚顺师范高等专科学校,4121010179,辽宁省,辽宁省,抚顺市,专科,公办
锦州师范高等专科学校,4121010180,辽宁省,辽宁省,锦州市,专科,公办
营口职业技术学院,4121010181,辽宁省,辽宁省,营口市,专科,公办
铁岭师范高等专科学校,4121010182,辽宁省,辽宁省,铁岭市,专科,公办
大连职业技术学院,4121010845,辽宁省,辽宁省,大连市,专科,公办
辽宁农业职业技术学院,4121010957,辽宁省,辽宁省,营口市,专科,公办
抚顺职业技术学院,4121011037,辽宁省,辽宁省,抚顺市,专科,公办
辽阳职业技术学院,4121011249,辽宁省,辽宁省,辽阳市,专科,公办
阜新高等专科学校,4121011250,辽宁省,辽宁省,阜新市,专科,公办
辽宁省交通高等专科学校,4121011500,辽宁省,辽宁省,沈阳市,专科,公办
辽宁税务高等专科学校,4121011735,辽宁省,辽宁省,大连市,专科,公办
盘锦职业技术学院,4121012063,辽宁省,辽宁省,盘锦市,专科,公办
沈阳航空职业技术学院,4121012590,辽宁省,辽宁省,沈阳市,专科,公办
辽宁体育运动职业技术学院,4121012591,辽宁省,辽宁省,沈阳市,专科,公办
辽宁职业学院,4121012592,辽宁省,辽宁省,铁岭市,专科,公办
辽宁生态工程职业学院,4121012593,辽宁省,辽宁省,沈阳市,专科,公办
沈阳职业技术学院,4121012594,辽宁省,辽宁省,沈阳市,专科,公办
大连商务职业学院,4121012730,辽宁省教育厅,辽宁省,大连市,专科,民办
辽宁金融职业学院,4121012895,辽宁省,辽宁省,沈阳市,专科,公办
辽宁轨道交通职业学院,4121012896,辽宁省,辽宁省,沈阳市,专科,公办
辽宁广告职业学院,4121012897,辽宁省教育厅,辽宁省,沈阳市,专科,民办
辽宁机电职业技术学院,4121012898,辽宁省,辽宁省,丹东市,专科,公办
辽宁经济职业技术学院,4121012899,辽宁省,辽宁省,沈阳市,专科,公办
辽宁石化职业技术学院,4121012900,辽宁省,辽宁省,锦州市,专科,公办
渤海船舶职业学院,4121012931,辽宁省,辽宁省,葫芦岛市,专科,公办
大连软件职业学院,4121013958,辽宁省教育厅,辽宁省,大连市,专科,民办
大连翻译职业学院,4121013959,辽宁省教育厅,辽宁省,大连市,专科,民办
辽宁商贸职业学院,4121013960,辽宁省,辽宁省,沈阳市,专科,公办
大连枫叶职业技术学院,4121013961,辽宁省教育厅,辽宁省,大连市,专科,民办
辽宁装备制造职业技术学院,4121014076,辽宁省,辽宁省,沈阳市,专科,公办
辽河石油职业技术学院,4121014077,辽宁省,辽宁省,盘锦市,专科,公办
辽宁地质工程职业学院,4121014106,辽宁省,辽宁省,丹东市,专科,公办
辽宁铁道职业技术学院,4121014188,辽宁省,辽宁省,锦州市,专科,公办
辽宁建筑职业学院,4121014189,辽宁省,辽宁省,辽阳市,专科,公办
大连航运职业技术学院,4121014209,辽宁省教育厅,辽宁省,大连市,专科,民办
大连装备制造职业技术学院,4121014227,辽宁省教育厅,辽宁省,大连市,专科,民办
大连汽车职业技术学院,4121014228,辽宁省教育厅,辽宁省,大连市,专科,民办
辽宁现代服务职业技术学院,4121014240,辽宁省,辽宁省,沈阳市,专科,公办
辽宁冶金职业技术学院,4121014286,辽宁省,辽宁省,本溪市,专科,公办
辽宁工程职业学院,4121014287,辽宁省,辽宁省,铁岭市,专科,公办
辽宁城市建设职业技术学院,4121014288,辽宁省,辽宁省,沈阳市,专科,公办
辽宁医药职业学院,4121014289,辽宁省,辽宁省,沈阳市,专科,公办
铁岭卫生职业学院,4121014290,辽宁省,辽宁省,铁岭市,专科,公办
沈阳北软信息职业技术学院,4121014385,辽宁省教育厅,辽宁省,沈阳市,专科,民办
辽宁政法职业学院,4121014398,辽宁省,辽宁省,沈阳市,专科,公办
辽宁民族师范高等专科学校,4121014464,辽宁省,辽宁省,沈阳市,专科,公办
辽宁轻工职业学院,4121014473,辽宁省,辽宁省,大连市,专科,公办
辽宁特殊教育师范高等专科学校,4121014526,辽宁省,辽宁省,沈阳市,专科,公办
辽宁师范高等专科学校,4121014662,辽宁省,辽宁省,沈阳市,专科,公办
鞍山职业技术学院,4121014700,辽宁省,辽宁省,鞍山市,专科,公办
吉林大学,4122010183,教育部,吉林省,长春市,本科,公办
延边大学,4122010184,吉林省,吉林省,延边朝鲜族自治州,本科,公办
长春理工大学,4122010186,吉林省,吉林省,长春市,本科,公办
东北电力大学,4122010188,吉林省,吉林省,吉林市,本科,公办
长春工业大学,4122010190,吉林省,吉林省,长春市,本科,公办
吉林建筑大学,4122010191,吉林省,吉林省,长春市,本科,公办
